BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LOG_SALE_PRICE,BOROUGH_NAME
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,50,,A5,246 JAMIE LANE,,10312.0,1.0,0.0,1.0,560.0,1553.0,1999.0,1,A5,310700,08/21/2025,12.646586313914742,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,79,,A5,168 JAMIE LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1999.0,1,A5,510000,06/24/2025,13.1421679654829,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,104,,A5,224 ASPEN KNOLLS WAY,,10312.0,1.0,0.0,1.0,500.0,1354.0,2000.0,1,A5,515000,07/21/2025,13.151924121391561,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5742,125,,A5,130 JAMIE LANE,,10312.0,1.0,0.0,1.0,560.0,1553.0,1999.0,1,A5,580000,07/29/2025,13.270785106659046,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,59,,A5,603 ILYSSA WAY,,10312.0,1.0,0.0,1.0,353.0,929.0,1996.0,1,A5,356888,09/24/2025,12.785180088045024,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,90,,A5,223 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,460800,07/07/2025,13.040721558500353,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,124,,A5,81 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,535000,07/15/2025,13.190023895035274,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,125,,A5,77 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,505000,01/27/2025,13.132315688453556,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,127,,A5,71 EMILY LANE,,10312.0,1.0,0.0,1.0,353.0,929.0,1996.0,1,A5,365000,09/12/2025,12.807655372286902,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,132,,A5,51 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,540000,06/11/2025,13.199326270390594,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,206,,A5,95 JAMIE LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,490000,02/06/2025,13.102162710901053,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,210,,A5,83 JAMIE LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,470000,08/20/2025,13.060490101343552,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5743,296,,A5,16 AMANDA COURT,,10312.0,1.0,0.0,1.0,500.0,1300.0,2003.0,1,A5,465000,06/05/2025,13.049794835104816,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,26,,A5,481 ILYSSA WAY,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,498000,06/18/2025,13.118357364036902,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,39,,A5,449 ILYSSA WAY,,10312.0,1.0,0.0,1.0,560.0,1553.0,1996.0,1,A5,559000,03/03/2025,13.233906541044401,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,132,,A5,80 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,460000,08/01/2025,13.038983942375959,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,155,,A5,144 EMILY LANE,,10312.0,1.0,0.0,1.0,500.0,1354.0,1996.0,1,A5,500000,03/19/2025,13.122365377402328,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5744,165,,A5,174 EMILY LANE,,10312.0,1.0,0.0,1.0,560.0,1510.0,1996.0,1,A5,575000,07/25/2025,13.26212705890841,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5770,35,,A1,1566 ARTHUR KILL ROAD,,10312.0,1.0,0.0,1.0,10668.0,1350.0,1935.0,1,A1,950000,07/28/2025,13.76421831620775,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,28,,A5,44 HALPIN AVENUE,,10312.0,1.0,0.0,1.0,1383.0,1690.0,1991.0,1,A5,590000,12/20/2024,13.28787951079572,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5772,52,,A1,485 WOODROW ROAD,,10312.0,1.0,0.0,1.0,8775.0,3006.0,1980.0,1,A1,940000,03/14/2025,13.753636218075409,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,52,,A5,27 HALPIN AVENUE,,10312.0,1.0,0.0,1.0,1420.0,1690.0,1993.0,1,A5,215000,02/02/2025,12.278397958261774,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5773,163,,A5,20 LINDA LANE,,10312.0,1.0,0.0,1.0,910.0,1690.0,1993.0,1,A5,582500,09/03/2025,13.275086181158716,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,5800,4,,A1,1666 ARTHUR KILL ROAD,,10312.0,1.0,0.0,1.0,7260.0,1760.0,1940.0,1,A1,750000,06/10/2025,13.527829818844937,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6011,71,,A1,50 ALMOND STREET,,10312.0,1.0,0.0,1.0,8000.0,2124.0,1945.0,1,A1,1050000,04/09/2025,13.864301674514206,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6016,75,,A2,5 BELFIELD AVENUE,,10312.0,1.0,0.0,1.0,4264.0,2119.0,1965.0,1,A2,705000,12/11/2024,13.465954500233115,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,23,,A5,73 HAMPTON GREEN,,10312.0,1.0,0.0,1.0,1760.0,1496.0,1973.0,1,A5,625000,10/02/2025,13.345508528717259,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,37,,A5,111 HAMPTON GREEN,,10312.0,1.0,0.0,1.0,1760.0,1480.0,1973.0,1,A5,658000,09/23/2025,13.396961730063138,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,63,,A5,177 HAMPTON GREEN,,10312.0,1.0,0.0,1.0,1440.0,1088.0,1973.0,1,A5,628000,08/11/2025,13.350297037805756,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,156,,A5,26 HAMPTON GREEN,,10312.0,1.0,0.0,1.0,1870.0,1480.0,1975.0,1,A5,685000,09/03/2025,13.437175577097312,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6018,272,,A5,284 HAMPTON GREEN,,10312.0,1.0,0.0,1.0,1778.0,1480.0,1975.0,1,A5,675000,04/21/2025,13.42246945133505,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,72,,A5,175 FOREST GREEN,,10312.0,1.0,0.0,1.0,1828.0,1480.0,1970.0,1,A5,574999,02/18/2025,13.262125319779487,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6019,95,,A5,214 FOREST GREEN,,10312.0,1.0,0.0,1.0,2025.0,1736.0,1970.0,1,A5,720000,09/22/2025,13.487007879880162,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,5,,A5,245 DOVER GREEN,,10312.0,1.0,0.0,1.0,5111.0,1736.0,1970.0,1,A5,720000,11/07/2024,13.487007879880162,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,16,,A5,269 DOVER GREEN,,10312.0,1.0,0.0,1.0,1280.0,1088.0,1970.0,1,A5,635000,03/19/2025,13.361381852676738,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,35,,A5,45 DOVER GREEN,,10312.0,1.0,0.0,1.0,1720.0,1480.0,1970.0,1,A5,595000,05/02/2025,13.296318365198623,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,39,,A5,53 DOVER GREEN,,10312.0,1.0,0.0,1.0,1280.0,1112.0,1970.0,1,A5,630000,03/20/2025,13.353476685668044,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,49,,A5,75 DOVER GREEN,,10312.0,1.0,0.0,1.0,1828.0,1480.0,1970.0,1,A5,650000,08/14/2025,13.384729180332174,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,50,,A5,77 DOVER GREEN,,10312.0,1.0,0.0,1.0,1913.0,1740.0,1970.0,1,A5,700000,04/30/2025,13.45883704259595,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,52,,A5,81 DOVER GREEN,,10312.0,1.0,0.0,1.0,1360.0,1112.0,1970.0,1,A5,595000,05/28/2025,13.296318365198623,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,80,,A5,143 DOVER GREEN,,10312.0,1.0,0.0,1.0,1280.0,1088.0,1970.0,1,A5,635000,07/09/2025,13.361381852676738,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,103,,A5,187 DOVER GREEN,,10312.0,1.0,0.0,1.0,1800.0,1740.0,1975.0,1,A5,645000,09/30/2025,13.377007146164305,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,111,,A5,203 DOVER GREEN,,10312.0,1.0,0.0,1.0,1849.0,1536.0,1975.0,1,A5,560000,09/26/2025,13.235693848424024,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,115,,A5,211 DOVER GREEN,,10312.0,1.0,0.0,1.0,1720.0,1480.0,1975.0,1,A5,660000,09/23/2025,13.399996629152975,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,144,,A5,37 KYLE COURT,,10312.0,1.0,0.0,1.0,4847.0,1356.0,1975.0,1,A5,730000,07/10/2025,13.500801182986649,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,149,,A5,40 KYLE COURT,,10312.0,1.0,0.0,1.0,5083.0,1740.0,1975.0,1,A5,775000,07/23/2025,13.560619598657233,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6020,205,,A5,44 CHESTNUT CIRCLE,,10312.0,1.0,0.0,1.0,2001.0,1516.0,1970.0,1,A5,675000,06/16/2025,13.42246945133505,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,61,,A5,81 CARLYLE GREEN,,10312.0,1.0,0.0,1.0,2000.0,1440.0,1980.0,1,A5,640000,06/27/2025,13.369225017834633,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,95,,A5,143 CARLYLE GREEN,,10312.0,1.0,0.0,1.0,1407.0,1816.0,1992.0,1,A5,715000,04/21/2025,13.480039220276565,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,103,,A5,153 CARLYLE GREEN,,10312.0,1.0,0.0,1.0,2025.0,1300.0,1975.0,1,A5,620000,09/17/2025,13.3374763699232,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,210,,A1,68 CARLYLE GREEN,,10312.0,1.0,0.0,1.0,2800.0,1564.0,1975.0,1,A1,690000,03/26/2025,13.444448325847754,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6021,299,,A5,250 CARLYLE GREEN,,10312.0,1.0,0.0,1.0,1267.0,1240.0,1987.0,1,A5,650000,03/24/2025,13.384729180332174,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,70,,A5,6 DAFFODIL COURT,,10312.0,1.0,0.0,1.0,2996.0,1190.0,1982.0,1,A5,560000,07/22/2025,13.235693848424024,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,87,,A5,36 DAFFODIL COURT,,10312.0,1.0,0.0,1.0,1170.0,1339.0,1982.0,1,A5,640000,07/21/2025,13.369225017834633,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,191,,A5,115 MIMOSA LANE,,10312.0,1.0,0.0,1.0,1200.0,1378.0,1980.0,1,A5,616000,07/31/2025,13.331003865890963,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,289,,A5,24 ASHTON DRIVE,,10312.0,1.0,0.0,1.0,1200.0,1378.0,1980.0,1,A5,563000,01/06/2025,13.241036683319184,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,303,,A5,48 ASHTON DRIVE,,10312.0,1.0,0.0,1.0,2700.0,1900.0,1975.0,1,A5,699000,06/30/2025,13.457407451830088,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6022,356,,A5,20 YUCCA DRIVE,,10312.0,1.0,0.0,1.0,1650.0,1378.0,1980.0,1,A5,638888,03/05/2025,13.367486009350342,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6023,154,,A2,298 GREEN VALLEY ROAD,,10312.0,1.0,0.0,1.0,2700.0,1076.0,1980.0,1,A2,770000,09/19/2025,13.554147092530322,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6023,333,,A2,10 MANCHESTER DRIVE,,10312.0,1.0,0.0,1.0,2730.0,1614.0,1980.0,1,A2,713500,01/14/2025,13.477939117439742,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6023,418,,A1,291 GREEN VALLEY ROAD,,10312.0,1.0,0.0,1.0,2760.0,1614.0,1980.0,1,A1,765000,12/05/2024,13.547632419997361,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6024,45,,A5,15 LISA LANE,,10312.0,1.0,0.0,1.0,1620.0,1378.0,1980.0,1,A5,634000,09/29/2025,13.359805810705184,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6024,138,,A5,78 STACK DRIVE,,10312.0,1.0,0.0,1.0,2070.0,2392.0,1980.0,1,A5,825000,06/30/2025,13.623139877437296,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6025,17,,A5,25 KRISSA COURT,,10312.0,1.0,0.0,1.0,3603.0,1600.0,2001.0,1,A5,650000,12/27/2024,13.384729180332174,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6026,56,,A5,128 CODY PLACE,,10312.0,1.0,0.0,1.0,3346.0,1620.0,1995.0,1,A5,661500,01/17/2025,13.402266774251801,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6026,95,,A5,60 CODY PLACE,,10312.0,1.0,0.0,1.0,1420.0,1320.0,1995.0,1,A5,640000,03/05/2025,13.369225017834633,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6027,24,,A9,1942 ARTHUR KILL ROAD,,10312.0,1.0,0.0,1.0,1260.0,1008.0,1990.0,1,A9,499999,08/06/2025,13.122363377404328,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6027,40,,A5,2014 ARTHUR KILL ROAD,,10312.0,1.0,0.0,1.0,720.0,1008.0,1990.0,1,A5,390000,11/14/2024,12.873904582205107,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6028,59,,A5,39 COUNTRY LANE,,10312.0,1.0,0.0,1.0,1395.0,1062.0,1990.0,1,A5,260000,11/15/2024,12.468440756144114,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6028,64,,A5,17 COUNTRY LANE,,10312.0,1.0,0.0,1.0,1860.0,1152.0,1990.0,1,A5,569999,10/17/2025,13.253391639810733,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6029,65,,A5,33A LOMBARD COURT,,10312.0,1.0,0.0,1.0,720.0,1008.0,1987.0,1,A5,460000,06/30/2025,13.038983942375959,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6030,138,,A5,18 BUNNELL COURT,,10312.0,1.0,0.0,1.0,640.0,980.0,1986.0,1,A5,455000,06/18/2025,13.02805489573287,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6030,152,,A5,12 BUNNELL COURT,,10312.0,1.0,0.0,1.0,640.0,980.0,1986.0,1,A5,450000,05/27/2025,13.017005083966255,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6031,62,,A9,10 ALCOTT ST,,10312.0,1.0,0.0,1.0,640.0,980.0,1987.0,1,A9,455000,05/21/2025,13.02805489573287,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6031,130,,A9,39 BUNNELL COURT,,10312.0,1.0,0.0,1.0,960.0,1152.0,1987.0,1,A9,549000,04/08/2025,13.215855541983634,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6043,51,,A5,3E DELMAR AVENUE,,10312.0,1.0,0.0,1.0,1280.0,1427.0,1990.0,1,A5,628000,08/13/2025,13.350297037805756,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6044,37,,A5,74 SPERRY PLACE,,10312.0,1.0,0.0,1.0,1365.0,1319.0,1990.0,1,A5,680000,07/18/2025,13.429849547739444,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6045,37,,A5,9 SPERRY PLACE,,10312.0,1.0,0.0,1.0,2636.0,1900.0,1996.0,1,A5,754000,10/30/2025,13.53314897324916,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6048,83,,A5,119 BOULDER STREET,,10312.0,1.0,0.0,1.0,3049.0,2056.0,1989.0,1,A5,570000,11/26/2024,13.25339339419516,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6049,112,,A5,114 BOULDER STREET,,10312.0,1.0,0.0,1.0,3200.0,1473.0,1987.0,1,A5,690000,04/02/2025,13.444448325847754,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6055,14,,A5,359 HUGUENOT AVENUE,,10312.0,1.0,0.0,1.0,1204.0,884.0,1989.0,1,A5,512000,01/24/2025,13.146081857144738,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6055,76,,A5,164 ROSEDALE AVENUE,,10312.0,1.0,0.0,1.0,1060.0,1008.0,1988.0,1,A5,597000,09/03/2025,13.299674067415213,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6055,78,,A5,168 ROSEDALE AVENUE,,10312.0,1.0,0.0,1.0,1060.0,1008.0,1988.0,1,A5,590000,04/30/2025,13.28787951079572,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6055,80,,A5,172 ROSEDALE AVENUE,,10312.0,1.0,0.0,1.0,1060.0,1480.0,1988.0,1,A5,641000,09/18/2025,13.370786295963992,Staten Island
5,ARDEN HEIGHTS,01 ONE FAMILY DWELLINGS,1,6055,100,,A5,206 ROSEDALE AVENUE,,10312.0,1.0,0.0,1.0,1060.0,1008.0,1988.0,1,A5,565000,09/09/2025,13.244582780038517,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,5733,54,,B9,51 ERIKA LOOP,,10312.0,2.0,0.0,2.0,2218.0,2285.0,2001.0,1,B9,825000,08/15/2025,13.623139877437296,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,5733,84,,B9,48 ERIKA LOOP,,10312.0,2.0,0.0,2.0,1920.0,2285.0,2000.0,1,B9,825000,08/19/2025,13.623139877437296,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6013,1,,B1,701 WOODROW ROAD,,10312.0,2.0,0.0,2.0,7701.0,2800.0,1970.0,1,B1,1050000,05/09/2025,13.864301674514206,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6014,14,,B2,63 HOLCOMB AVENUE,,10312.0,2.0,0.0,2.0,4000.0,2635.0,2022.0,1,B2,1330000,05/01/2025,14.100690252077353,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6014,66,,B2,N/A CANTON AVENUE,,10312.0,2.0,0.0,2.0,3800.0,2279.0,2023.0,1,B2,1282995,02/12/2025,14.064708525900006,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6016,13,,B2,17 EVERTON AVENUE,,10312.0,2.0,0.0,2.0,8000.0,3480.0,1965.0,1,B2,995000,01/21/2025,13.81049902116535,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6022,321,,B9,51 ASHTON DRIVE,,10312.0,2.0,0.0,2.0,3150.0,2608.0,1980.0,1,B9,840000,10/02/2025,13.641158361294979,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6022,388,,B9,41 YUCCA DRIVE,,10312.0,2.0,0.0,2.0,3060.0,2608.0,1980.0,1,B9,850000,05/19/2025,13.652992804936396,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6023,54,,B9,88 GREEN VALLEY ROAD,,10312.0,2.0,0.0,2.0,2488.0,2248.0,1983.0,1,B9,650000,12/18/2024,13.384729180332174,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6023,210,,B9,91 GREEN VALLEY ROAD,,10312.0,2.0,0.0,2.0,2214.0,2248.0,1983.0,1,B9,829000,02/12/2025,13.627976640389322,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6023,214,,B9,101 GREEN VALLEY ROAD,,10312.0,2.0,0.0,2.0,2214.0,2248.0,1983.0,1,B9,842000,10/08/2025,13.643536480872214,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6023,317,,B2,70 MANCHESTER DRIVE,,10312.0,2.0,0.0,2.0,3458.0,1872.0,1980.0,1,B2,680000,06/30/2025,13.429849547739444,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6024,22,,B9,25 GEYSER DRIVE,,10312.0,2.0,0.0,2.0,1710.0,1316.0,1975.0,1,B9,519308,07/11/2025,13.16025436070476,Staten Island
5,ARDEN HEIGHTS,02 TWO FAMILY DWELLINGS,1,6024,206,,B9,4 LISA LANE,,10312.0,2.0,0.0,2.0,2160.0,2392.0,1980.0,1,B9,795000,08/12/2025,13.586098651497313,Staten Island
5,ARDEN HEIGHTS,05 TAX CLASS 1 VACANT LAND,1B,5803,2,,V0,N/A ARDEN AVENUE,,10312.0,0.0,0.0,0.0,14112.0,0.0,,1,V0,16500,12/17/2024,9.711176264112805,Staten Island
5,ARDEN HEIGHTS,05 TAX CLASS 1 VACANT LAND,1,6010,84,,B2,386 ARDEN AVENUE,,10312.0,2.0,0.0,2.0,7048.0,0.0,2025.0,1,V0,625000,09/12/2025,13.345508528717259,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3074,19,,A2,116 WADSWORTH AVENUE,,10305.0,1.0,0.0,1.0,4300.0,1020.0,1950.0,1,A2,695000,02/18/2025,13.451668563394815,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3099,1,,A0,1 MACFARLAND AVENUE,,10305.0,1.0,0.0,1.0,10800.0,1767.0,1970.0,1,A0,1188000,09/23/2025,13.987782620655215,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3099,54,,A5,146 MAJOR AVENUE,,10305.0,1.0,0.0,1.0,8500.0,2192.0,1899.0,1,A5,925000,11/27/2024,13.73755009757506,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3100,34,,A1,34 MACFARLAND AVENUE,,10305.0,1.0,0.0,1.0,7500.0,2260.0,1935.0,1,A1,920000,02/27/2025,13.732130035981154,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3101,30,,A3,30 KNAUTH PLACE,,10305.0,1.0,0.0,1.0,5490.0,3500.0,1997.0,1,A3,1300000,02/07/2025,14.077875591662238,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3102,36,,A5,23 SAVO LANE,,10305.0,1.0,0.0,1.0,1017.0,1176.0,1997.0,1,A5,635000,03/25/2025,13.361381852676738,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3102,48,,A5,47 SAVO LANE,,10305.0,1.0,0.0,1.0,990.0,1176.0,1997.0,1,A5,643000,09/30/2025,13.3739015584285,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3103,10,,A1,83 HASTINGS STREET,,10305.0,1.0,0.0,1.0,8099.0,3744.0,1960.0,1,A1,1450000,02/04/2025,14.187074804051692,Staten Island
5,ARROCHAR,01 ONE FAMILY DWELLINGS,1,3112,4,,A5,25 MILLS AVENUE,,10305.0,1.0,0.0,1.0,2457.0,1980.0,2006.0,1,A5,812000,12/31/2024,13.60725685067015,Staten Island
5,ARROCHAR,02 TWO FAMILY DWELLINGS,1,3102,3,,B2,57 HASTINGS STREET,,10305.0,2.0,0.0,2.0,5100.0,1205.0,1955.0,1,B2,935000,12/05/2024,13.74830287778897,Staten Island
5,ARROCHAR,02 TWO FAMILY DWELLINGS,1,3103,89,,B9,18 PEBBLE LANE,,10305.0,2.0,0.0,2.0,2400.0,1470.0,1998.0,1,B9,860000,10/10/2025,13.664688831019712,Staten Island
5,ARROCHAR,02 TWO FAMILY DWELLINGS,1,3108,51,,B9,38 ARTHUR AVENUE,,10305.0,2.0,0.0,2.0,4054.0,1523.0,1920.0,1,B9,960000,06/04/2025,13.774689605110144,Staten Island
5,ARROCHAR,02 TWO FAMILY DWELLINGS,1,3113,33,,B3,174 MC CLEAN AVENUE,,10305.0,2.0,0.0,2.0,3200.0,1918.0,1925.0,1,B3,925000,06/02/2025,13.73755009757506,Staten Island
5,ARROCHAR,03 THREE FAMILY DWELLINGS,1,3114,20,,C0,158 MCCLEAN AVENUE,,10305.0,3.0,0.0,3.0,2300.0,1272.0,1915.0,1,C0,675000,08/25/2025,13.42246945133505,Staten Island
5,ARROCHAR,05 TAX CLASS 1 VACANT LAND,1B,3085,8,,V0,N/A FINGERBOARD ROAD,,10305.0,0.0,0.0,0.0,3256.0,0.0,,1,V0,65200,03/26/2025,11.08523008522044,Staten Island
